CALL_ID,CUSTOMER_ID,CC_REP_ID,CC_CALL_DT,CALL_TYPE
C0000505075,92315,114,2018-04-17 15:05:00.000,Complaint Call
C0000505076,92315,163,2018-04-17 15:09:00.000,Product Return
C0000505077,92333,186,2018-05-04 17:59:00.000,Return Policy Inquiry
C0000505078,92374,139,2018-05-14 16:36:00.000,Product Return
C0000505079,92396,198,2018-03-23 03:52:00.000,Complaint Call
C0000505080,92404,155,2018-04-09 18:48:00.000,Return Policy Inquiry
C0000505081,92432,175,2018-05-15 18:09:00.000,Complaint Call
C0000505082,92445,164,2018-04-30 20:29:00.000,Complaint Call
C0000505083,92480,156,2018-04-23 04:44:00.000,Complaint Call
C0000505084,92480,161,2018-04-24 20:20:00.000,Product Return
C0000505085,92683,144,2018-03-30 09:39:00.000,Return Policy Inquiry
C0000505086,92683,103,2018-03-31 23:01:00.000,Complaint Call
C0000505087,92683,190,2018-04-03 20:55:00.000,Product Return
C0000505088,92755,193,2018-03-31 17:41:00.000,Complaint Call
C0000505089,92755,197,2018-03-31 17:50:00.000,Product Return
C0000505090,92781,111,2018-03-14 05:55:00.000,Complaint Call
C0000505091,92787,145,2018-04-26 17:03:00.000,Complaint Call
C0000505092,92793,121,2018-03-30 12:27:00.000,Product Return
C0000505093,92870,143,2018-04-03 18:41:00.000,Complaint Call
C0000505094,92895,128,2018-04-10 21:43:00.000,Product Return
C0000505095,92903,104,2018-04-12 05:59:00.000,Complaint Call
C0000505096,92926,176,2018-05-09 12:59:00.000,Complaint Call
C0000505097,92943,182,2018-03-16 10:23:00.000,Complaint Call
C0000505098,92952,191,2018-04-17 16:03:00.000,Complaint Call
C0000505099,92952,115,2018-04-20 13:00:00.000,Return Policy Inquiry
C0000505100,92980,144,2018-03-24 17:32:00.000,Complaint Call
C0000505101,93012,170,2018-04-05 11:48:00.000,Complaint Call
C0000505102,93045,166,2018-05-11 10:21:00.000,Return Policy Inquiry
C0000505103,93045,135,2018-05-12 22:41:00.000,Complaint Call
C0000505104,93168,137,2018-03-26 21:54:00.000,Product Return
C0000505105,93173,119,2018-04-06 02:13:00.000,Complaint Call
C0000505106,93194,175,2018-04-28 08:45:00.000,Return Policy Inquiry
C0000505107,93194,176,2018-04-28 08:48:00.000,Complaint Call
C0000505108,93202,105,2018-04-16 11:42:00.000,Complaint Call
C0000505109,93226,175,2018-04-05 08:19:00.000,Complaint Call
C0000505110,93239,178,2018-03-19 09:58:00.000,Complaint Call
C0000505111,93246,123,2018-04-14 18:04:00.000,Complaint Call
C0000505112,93301,104,2018-04-07 08:27:00.000,Product Return
C0000505113,93338,133,2018-04-16 23:56:00.000,Complaint Call
C0000505114,93338,114,2018-04-16 23:58:00.000,Product Return
C0000505115,93342,109,2018-04-01 13:08:00.000,Complaint Call
C0000505116,93342,127,2018-04-05 16:42:00.000,Complaint Call
C0000505117,93373,109,2018-05-03 16:32:00.000,Return Policy Inquiry
C0000505118,93373,104,2018-05-04 17:06:00.000,Complaint Call
C0000505119,93373,149,2018-05-09 09:14:00.000,Product Return
C0000505120,93386,104,2018-05-14 04:24:00.000,Return Policy Inquiry
C0000505121,93427,114,2018-04-02 13:16:00.000,Complaint Call
C0000505122,93427,166,2018-04-03 19:26:00.000,Product Return
C0000505123,93467,191,2018-05-13 02:44:00.000,Product Return
C0000505124,93481,152,2018-04-07 09:46:00.000,Complaint Call
C0000505125,93528,160,2018-04-09 23:57:00.000,Return Policy Inquiry
C0000505126,93528,119,2018-04-11 05:43:00.000,Complaint Call
C0000505127,93528,187,2018-04-13 21:17:00.000,Product Return
C0000505128,93539,151,2018-03-23 12:01:00.000,Complaint Call
C0000505129,93576,187,2018-04-15 22:36:00.000,Product Return
C0000505130,93584,127,2018-03-28 10:52:00.000,Complaint Call
C0000505131,93610,192,2018-05-08 21:42:00.000,Complaint Call
C0000505132,93622,132,2018-05-08 18:03:00.000,Complaint Call
C0000505133,93649,192,2018-03-30 14:38:00.000,Return Policy Inquiry
C0000505134,93649,130,2018-03-30 14:41:00.000,Product Return
C0000505135,93650,138,2018-04-14 05:19:00.000,Complaint Call
C0000505136,93650,158,2018-04-15 11:34:00.000,Product Return
C0000505137,93658,200,2018-03-22 15:44:00.000,Complaint Call
C0000505138,93666,199,2018-04-11 17:28:00.000,Complaint Call
C0000505139,93666,181,2018-04-13 08:08:00.000,Product Return
C0000505140,93783,107,2018-04-20 04:15:00.000,Complaint Call
C0000505141,93783,189,2018-04-20 04:29:00.000,Product Return
C0000505142,93786,172,2018-04-25 14:16:00.000,Complaint Call
C0000505143,93804,188,2018-03-16 04:22:00.000,Product Return
C0000505144,93823,170,2018-04-06 23:59:00.000,Complaint Call
C0000505145,93823,120,2018-04-08 06:12:00.000,Product Return
C0000505146,93861,138,2018-05-03 18:10:00.000,Product Return
C0000505147,93867,162,2018-04-12 14:05:00.000,Complaint Call
C0000505148,93867,124,2018-04-18 09:26:00.000,Complaint Call
C0000505149,93876,193,2018-04-25 14:45:00.000,Complaint Call
C0000505150,93876,175,2018-04-25 14:52:00.000,Return Policy Inquiry
C0000505151,93902,124,2018-03-14 08:14:00.000,Complaint Call
C0000505152,93902,197,2018-03-17 01:07:00.000,Product Return
C0000505153,93904,133,2018-04-26 21:03:00.000,Complaint Call
C0000505154,93904,176,2018-04-26 21:11:00.000,Product Return
C0000505155,93928,101,2018-04-09 14:51:00.000,Complaint Call
C0000505156,93928,103,2018-04-09 14:53:00.000,Return Policy Inquiry
C0000505157,93928,195,2018-04-13 13:49:00.000,Product Return
C0000505158,93955,149,2018-04-08 14:37:00.000,Product Return
C0000505159,93973,144,2018-04-22 10:29:00.000,Complaint Call
C0000505160,93989,170,2018-03-13 21:07:00.000,Complaint Call
C0000505161,94009,126,2018-04-15 10:40:00.000,Complaint Call
C0000505162,94018,180,2018-04-20 04:02:00.000,Return Policy Inquiry
C0000505163,94019,198,2018-04-25 11:51:00.000,Return Policy Inquiry
C0000505164,94019,176,2018-04-25 12:00:00.000,Complaint Call
C0000505165,94053,161,2018-03-21 16:52:00.000,Product Return
C0000505166,94065,197,2018-04-19 23:18:00.000,Return Policy Inquiry
C0000505167,94065,134,2018-04-19 23:21:00.000,Complaint Call
C0000505168,94070,162,2018-04-29 03:22:00.000,Complaint Call
C0000505169,94090,167,2018-04-04 04:32:00.000,Complaint Call
C0000505170,94096,145,2018-04-26 14:07:00.000,Complaint Call
C0000505171,94096,170,2018-04-29 08:30:00.000,Product Return
C0000505172,94158,186,2018-04-12 07:58:00.000,Complaint Call
C0000505173,94195,144,2018-03-25 20:48:00.000,Complaint Call
C0000505174,94211,191,2018-05-08 03:07:00.000,Complaint Call
C0000505175,94214,119,2018-03-19 01:54:00.000,Complaint Call
C0000505176,94227,180,2018-03-19 08:11:00.000,Product Return
C0000505177,94236,193,2018-04-10 10:15:00.000,Complaint Call
C0000505178,94236,106,2018-04-13 13:07:00.000,Product Return
C0000505179,94244,147,2018-05-13 18:03:00.000,Complaint Call
C0000505180,94277,126,2018-03-30 19:15:00.000,Complaint Call
C0000505181,94365,123,2018-04-09 23:58:00.000,Return Policy Inquiry
C0000505182,94365,146,2018-04-10 00:02:00.000,Complaint Call
C0000505183,94370,139,2018-04-24 18:54:00.000,Complaint Call
C0000505184,94405,136,2018-04-05 12:13:00.000,Complaint Call
C0000505185,94423,199,2018-04-20 05:29:00.000,Complaint Call
C0000505186,94425,104,2018-04-26 13:19:00.000,Complaint Call
C0000505187,94425,129,2018-04-30 15:39:00.000,Product Return
C0000505188,94453,147,2018-04-17 11:49:00.000,Complaint Call
C0000505189,94519,123,2018-03-13 21:55:00.000,Return Policy Inquiry
C0000505190,94519,166,2018-03-13 22:07:00.000,Complaint Call
C0000505191,94564,105,2018-03-20 00:00:00.000,Product Return
C0000505192,94583,129,2018-03-15 18:24:00.000,Complaint Call
C0000505193,94583,141,2018-03-18 11:55:00.000,Return Policy Inquiry
C0000505194,94699,188,2018-05-04 02:18:00.000,Product Return
C0000505195,94720,179,2018-04-19 02:09:00.000,Complaint Call
C0000505196,94733,123,2018-04-22 19:07:00.000,Complaint Call
C0000505197,94733,149,2018-04-24 10:31:00.000,Product Return
C0000505198,94790,132,2018-04-19 20:12:00.000,Complaint Call
C0000505199,94800,181,2018-05-12 07:57:00.000,Return Policy Inquiry
C0000505200,94800,176,2018-05-12 08:04:00.000,Complaint Call
C0000505201,94852,175,2018-03-27 01:33:00.000,Return Policy Inquiry
C0000505202,94852,110,2018-03-27 01:45:00.000,Complaint Call
C0000505203,94861,112,2018-04-11 05:37:00.000,Product Return
C0000505204,94909,161,2018-04-08 02:09:00.000,Complaint Call
C0000505205,94915,115,2018-04-23 01:19:00.000,Complaint Call
C0000505206,94974,140,2018-03-27 23:09:00.000,Complaint Call
C0000505207,94974,172,2018-03-29 10:04:00.000,Product Return
C0000505208,94991,116,2018-04-03 19:27:00.000,Complaint Call
C0000505209,94991,108,2018-04-06 10:54:00.000,Product Return
C0000505210,95029,130,2018-04-23 01:20:00.000,Complaint Call
C0000505211,95096,125,2018-05-08 05:36:00.000,Complaint Call
C0000505212,95098,128,2018-03-21 18:35:00.000,Return Policy Inquiry
C0000505213,95098,183,2018-03-24 02:16:00.000,Complaint Call
C0000505214,95098,156,2018-03-25 11:22:00.000,Product Return
C0000505215,95132,114,2018-03-17 17:24:00.000,Complaint Call
C0000505216,95170,181,2018-04-07 13:26:00.000,Return Policy Inquiry
C0000505217,95215,156,2018-05-04 08:57:00.000,Complaint Call
C0000505218,95215,173,2018-05-06 16:31:00.000,Product Return
C0000505219,95249,121,2018-03-14 19:30:00.000,Complaint Call
C0000505220,95249,131,2018-03-14 19:41:00.000,Product Return
C0000505221,95276,165,2018-04-04 13:59:00.000,Complaint Call
C0000505222,95276,165,2018-04-08 20:32:00.000,Complaint Call
C0000505223,95276,146,2018-04-08 20:38:00.000,Product Return
C0000505224,95282,155,2018-05-12 23:53:00.000,Complaint Call
C0000505225,95310,146,2018-03-25 19:48:00.000,Complaint Call
C0000505226,95310,127,2018-03-27 12:12:00.000,Product Return
C0000505227,95314,195,2018-05-01 17:36:00.000,Complaint Call
C0000505228,95382,159,2018-05-01 04:45:00.000,Complaint Call
C0000505229,95382,169,2018-05-05 06:30:00.000,Return Policy Inquiry
C0000505230,95382,138,2018-05-06 19:55:00.000,Complaint Call
C0000505231,95382,149,2018-05-06 20:02:00.000,Product Return
C0000505232,95387,181,2018-05-07 04:58:00.000,Product Return
C0000505233,95417,174,2018-03-24 05:48:00.000,Complaint Call
C0000505234,95420,164,2018-04-30 08:44:00.000,Complaint Call
C0000505235,95439,108,2018-04-22 06:49:00.000,Complaint Call
C0000505236,95439,155,2018-04-28 06:53:00.000,Return Policy Inquiry
C0000505237,95458,195,2018-04-01 04:53:00.000,Product Return
C0000505238,95480,135,2018-05-11 02:48:00.000,Return Policy Inquiry
C0000505239,95480,101,2018-05-11 02:52:00.000,Complaint Call
C0000505240,95565,105,2018-03-30 18:08:00.000,Complaint Call
C0000505241,95565,149,2018-03-30 18:22:00.000,Product Return
C0000505242,95601,140,2018-04-16 22:48:00.000,Return Policy Inquiry
C0000505243,95601,133,2018-04-16 22:51:00.000,Complaint Call
C0000505244,95603,120,2018-05-11 11:10:00.000,Return Policy Inquiry
C0000505245,95603,124,2018-05-11 11:11:00.000,Complaint Call
C0000505246,95619,141,2018-05-01 04:26:00.000,Complaint Call
C0000505247,95662,172,2018-05-05 05:05:00.000,Complaint Call
C0000505248,95662,130,2018-05-09 05:45:00.000,Product Return
C0000505249,95740,185,2018-05-07 03:31:00.000,Product Return
C0000505250,95765,154,2018-03-31 00:18:00.000,Complaint Call
C0000505251,95798,184,2018-05-13 03:54:00.000,Complaint Call
C0000505252,95798,182,2018-05-15 07:15:00.000,Product Return
C0000505253,95840,128,2018-03-27 10:02:00.000,Return Policy Inquiry
C0000505254,95938,109,2018-04-01 06:37:00.000,Complaint Call
C0000505255,95938,114,2018-04-02 12:41:00.000,Return Policy Inquiry
C0000505256,95949,171,2018-05-04 06:56:00.000,Complaint Call
C0000505257,95949,196,2018-05-06 18:00:00.000,Product Return
C0000505258,95950,192,2018-05-07 04:12:00.000,Complaint Call
C0000505259,95950,184,2018-05-08 10:19:00.000,Product Return
C0000505260,95957,193,2018-05-09 11:27:00.000,Complaint Call
C0000505261,95992,128,2018-04-19 03:29:00.000,Complaint Call
C0000505262,95992,186,2018-04-20 09:38:00.000,Product Return
C0000505263,96003,186,2018-05-01 12:22:00.000,Complaint Call
C0000505264,96009,179,2018-04-02 05:51:00.000,Return Policy Inquiry
C0000505265,96009,165,2018-04-05 03:29:00.000,Complaint Call
C0000505266,96033,131,2018-03-23 19:53:00.000,Complaint Call
C0000505267,96033,163,2018-03-28 11:51:00.000,Product Return
C0000505268,96041,106,2018-04-10 04:46:00.000,Return Policy Inquiry
C0000505269,96041,140,2018-04-10 04:49:00.000,Complaint Call
C0000505270,96041,133,2018-04-11 11:07:00.000,Product Return
C0000505271,96059,179,2018-03-18 05:20:00.000,Product Return
C0000505272,96092,200,2018-04-16 17:29:00.000,Complaint Call
C0000505273,96135,119,2018-05-12 06:25:00.000,Return Policy Inquiry
C0000505274,96137,119,2018-04-09 12:03:00.000,Complaint Call
C0000505275,96137,115,2018-04-12 05:17:00.000,Return Policy Inquiry
C0000505276,96138,196,2018-03-30 23:37:00.000,Product Return
C0000505277,96154,149,2018-04-10 17:50:00.000,Complaint Call
C0000505278,96287,159,2018-03-31 14:25:00.000,Complaint Call
C0000505279,96382,127,2018-05-07 00:07:00.000,Product Return
C0000505280,96421,137,2018-04-23 09:54:00.000,Complaint Call
C0000505281,96426,150,2018-04-09 06:56:00.000,Complaint Call
C0000505282,96441,137,2018-04-07 06:52:00.000,Product Return
C0000505283,96483,122,2018-05-05 04:52:00.000,Return Policy Inquiry
C0000505284,96483,164,2018-05-05 04:55:00.000,Complaint Call
C0000505285,96517,124,2018-03-18 10:25:00.000,Complaint Call
C0000505286,96517,160,2018-03-21 14:16:00.000,Product Return
C0000505287,96576,134,2018-04-19 12:37:00.000,Product Return
C0000505288,96581,188,2018-03-24 09:34:00.000,Complaint Call
C0000505289,96636,118,2018-04-07 20:15:00.000,Complaint Call
C0000505290,96636,131,2018-04-07 20:17:00.000,Return Policy Inquiry
C0000505291,96643,157,2018-04-24 23:10:00.000,Return Policy Inquiry
C0000505292,96643,126,2018-04-24 23:12:00.000,Complaint Call
C0000505293,96643,187,2018-04-27 16:55:00.000,Product Return
C0000505294,96644,136,2018-04-11 13:06:00.000,Complaint Call
C0000505295,96674,152,2018-04-13 19:09:00.000,Complaint Call
C0000505296,96674,100,2018-04-13 19:15:00.000,Return Policy Inquiry
C0000505297,96674,169,2018-04-15 00:16:00.000,Product Return
C0000505298,96726,196,2018-05-07 22:33:00.000,Product Return
C0000505299,96739,113,2018-05-01 03:58:00.000,Complaint Call
C0000505300,96750,122,2018-04-07 18:11:00.000,Return Policy Inquiry
C0000505301,96753,164,2018-04-04 00:01:00.000,Return Policy Inquiry
C0000505302,96753,118,2018-04-04 00:11:00.000,Complaint Call
C0000505303,96753,191,2018-04-05 09:56:00.000,Product Return
C0000505304,96774,180,2018-03-31 04:24:00.000,Complaint Call
C0000505305,96774,156,2018-04-02 12:32:00.000,Return Policy Inquiry
C0000505306,96789,110,2018-05-11 04:15:00.000,Product Return
C0000505307,96828,158,2018-05-07 07:33:00.000,Complaint Call
C0000505308,96840,110,2018-05-09 07:49:00.000,Product Return
C0000505309,96875,126,2018-04-13 06:01:00.000,Complaint Call
C0000505310,96898,200,2018-05-03 22:36:00.000,Complaint Call
C0000505311,96898,148,2018-05-03 22:37:00.000,Return Policy Inquiry
C0000505312,96909,168,2018-04-10 03:43:00.000,Return Policy Inquiry
C0000505313,96909,187,2018-04-10 03:52:00.000,Complaint Call
C0000505314,96913,101,2018-04-06 01:37:00.000,Complaint Call
C0000505315,96963,164,2018-04-17 22:48:00.000,Complaint Call
C0000505316,96963,115,2018-04-19 04:58:00.000,Product Return
C0000505317,97006,168,2018-04-17 05:29:00.000,Product Return
C0000505318,97057,171,2018-03-14 21:10:00.000,Complaint Call
C0000505319,97102,147,2018-05-07 04:30:00.000,Complaint Call
C0000505320,97102,199,2018-05-12 18:12:00.000,Product Return
C0000505321,97106,192,2018-03-18 23:48:00.000,Product Return
C0000505322,97108,169,2018-04-13 14:45:00.000,Complaint Call
C0000505323,97117,119,2018-04-11 15:26:00.000,Complaint Call
C0000505324,97134,122,2018-03-23 22:47:00.000,Complaint Call
C0000505325,97186,168,2018-04-29 17:38:00.000,Complaint Call
C0000505326,97209,167,2018-04-07 05:26:00.000,Complaint Call
C0000505327,97245,144,2018-03-14 21:29:00.000,Complaint Call
C0000505328,97245,139,2018-03-16 01:33:00.000,Product Return
C0000505329,97249,165,2018-05-11 08:16:00.000,Complaint Call
C0000505330,97249,111,2018-05-11 08:18:00.000,Return Policy Inquiry
C0000505331,97249,129,2018-05-14 05:58:00.000,Product Return
C0000505332,97339,195,2018-03-22 12:30:00.000,Complaint Call
C0000505333,97413,112,2018-04-26 15:35:00.000,Complaint Call
C0000505334,97413,114,2018-04-26 15:40:00.000,Return Policy Inquiry
C0000505335,97413,186,2018-04-29 19:54:00.000,Product Return
C0000505336,97426,170,2018-04-21 07:01:00.000,Product Return
C0000505337,97429,136,2018-05-04 10:52:00.000,Complaint Call
C0000505338,97467,176,2018-05-12 05:28:00.000,Complaint Call
C0000505339,97467,115,2018-05-13 11:42:00.000,Return Policy Inquiry
C0000505340,97502,128,2018-03-28 04:45:00.000,Complaint Call
C0000505341,97502,141,2018-03-28 04:56:00.000,Product Return
C0000505342,97514,169,2018-04-25 11:58:00.000,Complaint Call
C0000505343,97515,139,2018-04-23 04:09:00.000,Complaint Call
C0000505344,97515,123,2018-04-24 10:15:00.000,Product Return
C0000505345,97544,137,2018-04-15 23:28:00.000,Complaint Call
C0000505346,97586,145,2018-04-05 03:27:00.000,Complaint Call
C0000505347,97591,131,2018-03-18 03:06:00.000,Complaint Call
C0000505348,97591,141,2018-03-19 15:40:00.000,Return Policy Inquiry
C0000505349,97605,138,2018-04-28 14:43:00.000,Complaint Call
C0000505350,97605,199,2018-04-28 14:50:00.000,Product Return
C0000505351,97638,104,2018-03-23 13:34:00.000,Complaint Call
C0000505352,97641,105,2018-04-06 23:24:00.000,Complaint Call
C0000505353,97645,133,2018-04-15 13:05:00.000,Complaint Call
C0000505354,97645,101,2018-04-18 06:18:00.000,Product Return
C0000505355,97686,192,2018-04-14 06:12:00.000,Return Policy Inquiry
C0000505356,97716,148,2018-05-12 07:16:00.000,Complaint Call
C0000505357,97796,180,2018-03-19 12:18:00.000,Return Policy Inquiry
C0000505358,97796,177,2018-03-19 12:22:00.000,Complaint Call
C0000505359,97796,182,2018-03-25 17:10:00.000,Product Return
C0000505360,97837,152,2018-04-22 21:55:00.000,Complaint Call
C0000505361,97839,164,2018-03-18 21:15:00.000,Complaint Call
C0000505362,97839,120,2018-03-21 23:35:00.000,Product Return
C0000505363,97845,155,2018-04-29 17:18:00.000,Complaint Call
C0000505364,97873,156,2018-04-08 13:38:00.000,Product Return
C0000505365,97875,160,2018-04-05 09:23:00.000,Complaint Call
C0000505366,97875,118,2018-04-08 14:13:00.000,Product Return
C0000505367,97906,162,2018-04-03 08:34:00.000,Complaint Call
